AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2004,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533500,184780,LA Boundary,A10 Kingsland High St,0.1,0.06,1141,1024,11640,1146,2252,474,48,155,18,12,17,724,16786
2004,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533680,188000,A107,LA Boundary,0.3,0.19,186,730,28632,1806,4262,1142,92,38,37,22,45,1376,36806
2004,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533430,182100,LA Boundary,A1202 Commercial Street,0.2,0.12,3025,2540,11462,2234,2419,443,31,16,6,6,4,506,19161
2004,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534730,185500,A107,A107,0.8,0.5,223,654,12903,677,2303,354,94,29,11,5,4,497,17034
2004,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,183720,A107,A1205,0.9,0.56,166,737,7951,162,1664,264,60,89,10,7,0,430,10944
2004,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534550,187000,A104 roundabout,A10,2.2,1.37,360,275,19246,850,2886,562,51,32,9,27,20,701,23958
2004,36669,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,184500,Well St,Graham Rd,0.8,0.5,325,324,14622,2318,2840,316,46,14,11,2,13,402,20506
2004,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534874,185000,A1207,A104,0.4,0.25,497,369,13400,1830,1532,328,52,6,20,11,27,444,17575
2004,38267,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533124,182475,A1202 Curtain Rd,A5201,0.4,0.25,791,2379,19318,48,6932,1054,150,177,59,85,59,1584,30261
2004,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533950,186110,A10 Stoke Newington High St,B111,1,0.62,948,939,15022,491,3872,780,63,58,3,13,15,932,21256
2004,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PA,534000,184800,B108,A107,1,0.62,189,426,7329,1021,1583,400,62,144,6,11,5,628,10987
2004,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533480,184000,A1208/A5201,A104,2.1,1.3,666,461,11618,1038,2836,630,35,57,10,28,22,782,16735
2004,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533700,184800,A10,A1207,0.4,0.25,708,762,12379,1867,2234,520,123,80,46,26,14,809,18051
2004,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,184140,A107,A102,1.5,0.93,362,238,11079,649,1660,368,44,115,9,4,1,541,14167
2004,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535000,185740,A102,A104,0.6,0.37,155,212,11107,709,1679,362,26,38,37,31,27,521,14228
2004,47247,Counted,Manual count,London,Hackney,A503,PA,532500,187730,A105,A107,0.8,0.5,582,1329,33330,1494,5644,973,111,178,78,53,83,1476,43273
2004,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536805,185028,A12/A115,A12,1,0.62,377,361,8163,819,851,178,39,55,21,7,14,314,10508
2004,48418,Counted,Manual count,London,Hackney,A10,PA,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.2,0.12,552,538,17295,1568,1961,447,30,12,12,9,7,517,21879
2004,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532840,183000,Vestry St,B102,0.9,0.56,1259,1106,11843,954,2915,442,44,17,31,14,27,575,17393
2004,48543,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A501,PA,532467,182779,LA Boundary,A1200,0.5,0.31,1695,3688,20686,836,5197,1359,245,200,37,52,46,1939,32346
2004,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536000,184140,A1205,A106 Wick Rd,1.1,0.68,63,464,9818,97,2102,326,92,126,16,3,1,564,13045
2004,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534848,183562,LA Boundary,Victoria Park Road,0.1,0.06,734,1037,13295,2202,2922,748,89,49,65,26,37,1014,20470
2004,57754,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536538,184718,A106 Victoria Park Rd,A12,0.2,0.12,354,520,28667,940,5447,967,95,363,146,71,92,1734,37308
2004,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533265,182510,A1202 Great Eastern St,A5201,0.3,0.19,398,638,7218,881,1677,222,27,18,13,11,7,298,10712
2004,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533610,186380,Evering Road,Rectory Road,0.7,0.43,323,468,9261,750,2429,388,55,13,11,8,13,488,13396
2004,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PA,535710,183850,LA Boundary,A106,0.2,0.12,398,257,10463,320,1801,248,45,24,1,2,0,320,13161
2004,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PA,536830,184630,A106,LA Boundary,0.3,0.19,257,183,7927,259,1326,295,83,70,11,17,50,526,10221
2004,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,537400,185480,A106,LA Boundary,0.1,0.06,26,1594,64452,301,10143,2144,217,497,259,418,374,3909,80399
2004,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532736,187950,A107,LA Boundary,0.1,0.06,361,1090,19693,514,4437,801,110,130,102,72,132,1347,27081
2004,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532360,186640,LA boundary,A503,2.3,1.43,690,640,19366,541,2905,469,65,52,1,2,11,600,24052
2004,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PA,533505,182140,LA Boundary,A10,0.1,0.06,519,1349,22477,254,4432,796,73,61,90,85,56,1161,29673
2004,73566,Counted,Dependent on a neighbouring counted link,London,Hackney,A1209,PA,533545,182280,A10,LA Boundary,0.1,0.06,1722,1350,12848,477,2719,595,31,58,4,4,3,695,18089
2004,74529,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PA,536820,184500,A106,LA Boundary,0.4,0.25,0,1489,76268,478,14169,2264,439,913,501,908,952,5977,98381
2004,74530,Counted,Manual count,London,Hackney,A12,PA,536692,185063,A106,A106,1.1,0.68,0,2980,73490,315,12533,2437,341,584,116,306,160,3944,93262
2004,74906,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536325,184749,Victoria Park Road,Cassland Road,0.2,0.12,165,695,32959,1008,4933,881,116,364,52,34,25,1472,41067
2004,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,537470,185700,A12,LA Boundary,0.4,0.25,291,466,18335,559,4405,1371,183,222,60,70,193,2099,25864
2004,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,185100,Graham Road,Dalston Lane,0.3,0.19,299,54,700,1488,123,69,3,1,3,0,0,76,2441
2005,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533470,182230,A1202,A1209,0.1,0.06,2046,1707,19933,1913,5922,724,71,64,46,12,4,921,30396
2005,6629,Counted,Manual count,London,Hackney,A104,PA,534880,186000,Downs Rd,Lea Bridge Rd,0.3,0.19,559,623,22041,2340,3550,857,86,75,27,82,27,1154,29708
2005,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532000,187600,A503,LA Boundary,0.4,0.25,2298,1251,23608,1198,4244,481,40,25,23,26,6,601,30902
2005,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,533000,187960,A503,LA Boundary,1,0.62,131,186,11761,845,1907,284,23,12,16,6,18,359,15058
2005,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533330,182670,A1202,A10/A1208,0.2,0.12,1502,2015,13659,865,4539,649,70,66,13,3,3,804,21882
2005,8064,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A102,PA,536000,185157,A106,A107,1.6,0.99,486,525,20234,1268,3811,458,64,69,38,24,37,690,26528
2005,8475,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,532929,182545,A501,A1202,0.2,0.12,6086,6336,33742,524,9182,1908,181,326,30,40,25,2510,52294
2005,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533540,185000,A104,Evering Rd,1.3,0.81,847,669,14035,911,2770,402,56,28,16,17,14,533,18918
2005,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533980,184900,A1207,A107,0.9,0.56,1233,699,19178,817,2113,371,18,19,9,4,10,431,23238
2005,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534860,184000,A106,A106,0.5,0.31,638,757,16681,2189,3958,741,66,103,17,10,8,945,24530
2005,17689,Counted,Manual count,London,Hackney,A5201,PA,533150,182610,A1202,A1202,0.3,0.19,2813,3640,20561,533,3055,705,208,131,39,16,7,1106,28895
2005,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534800,185199,A104,A107 Mare St,0.3,0.19,308,214,8128,1729,1046,186,9,24,9,9,2,239,11356
2005,18336,Counted,Manual count,London,Hackney,A10,PA,533650,187000,A10 Rectory Rd,A107 Clapton Common,1.1,0.68,784,1209,16617,1847,3577,844,52,39,39,18,6,998,24248
2005,18456,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532740,182750,City Road,Vestry Srreet,0.3,0.19,1576,1461,8609,502,1769,263,16,31,6,2,3,321,12662
2005,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533450,182500,A1209,A1208/A5201,0.4,0.25,1444,1309,10995,1591,3148,449,67,47,8,26,29,626,17669
2005,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.8,0.5,505,622,29597,798,4713,632,68,21,12,14,18,765,36495
2005,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535050,185300,A107 Mare St,A102,0.3,0.19,1351,272,9445,2645,1690,252,16,5,22,14,0,309,14361
2005,27239,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532000,187400,A1201,A105,0.9,0.56,463,1016,19377,1368,4252,932,105,162,35,35,80,1349,27362
2005,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PA,536654,184727,A12,A12/A115,0.1,0.06,458,519,28094,912,5474,994,96,394,121,58,91,1754,36753
2005,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533360,182270,A10,A1202 Curtain Rd,0.3,0.19,1125,2276,24715,234,5772,1175,141,130,70,53,25,1594,34591
2005,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532700,182820,City Road,East Road,0.3,0.19,324,747,3916,365,1063,158,24,17,4,3,4,210,6301
2005,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533500,184780,LA Boundary,A10 Kingsland High St,0.1,0.06,1472,1021,11408,1112,2264,487,49,168,15,10,17,746,16551
2005,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533680,188000,A107,LA Boundary,0.3,0.19,240,728,28060,1754,4284,1174,92,42,30,18,45,1401,36227
2005,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533430,182100,LA Boundary,A1202 Commercial Street,0.2,0.12,3410,2406,11497,2218,2700,488,33,19,5,4,4,553,19374
2005,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534730,185500,A107,A107,0.8,0.5,287,652,12645,657,2315,364,94,32,8,5,4,507,16776
2005,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,183720,A107,A1205,0.9,0.56,214,735,7792,157,1673,272,60,96,9,5,0,442,10799
2005,36668,Counted,Manual count,London,Hackney,A107,PA,534550,187000,A104 roundabout,A10,2.2,1.37,378,508,17729,1207,3564,526,84,48,18,8,10,694,23702
2005,36669,Counted,Manual count,London,Hackney,A107,PA,534950,184500,Well St,Graham Rd,0.8,0.5,1580,454,14124,2055,2555,483,47,12,10,11,12,575,19763
2005,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534874,185000,A1207,A104,0.4,0.25,641,368,13132,1777,1539,337,52,7,16,10,26,448,17264
2005,38267,Counted,Manual count,London,Hackney,A1202,PA,533124,182475,A1202 Curtain Rd,A5201,0.4,0.25,1154,2401,26367,48,4887,1680,149,134,20,58,42,2083,35786
2005,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533950,186110,A10 Stoke Newington High St,B111,1,0.62,1224,936,14722,477,3892,802,63,63,3,11,15,957,20984
2005,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PA,534000,184800,B108,A107,1,0.62,244,424,7183,991,1591,411,62,157,6,9,5,650,10839
2005,46189,Counted,Manual count,London,Hackney,A10,PA,533480,184000,A1208/A5201,A104,2.1,1.3,1966,531,13146,1001,1691,594,62,15,5,9,8,693,17062
2005,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533700,184800,A10,A1207,0.4,0.25,914,760,12131,1813,2245,535,123,86,38,22,13,817,17766
2005,46659,Counted,Manual count,London,Hackney,A106,PA,535000,184140,A107,A102,1.5,0.93,641,446,8356,445,1733,424,45,156,5,29,12,671,11651
2005,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535000,185740,A102,A104,0.6,0.37,201,212,10886,689,1687,373,26,40,31,26,27,523,13997
2005,47247,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532500,187730,A105,A107,0.8,0.5,751,1325,32663,1450,5673,999,112,193,64,43,83,1494,42605
2005,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536805,185028,A12/A115,A12,1,0.62,487,360,7999,796,856,184,39,60,17,6,14,320,10331
2005,48418,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.2,0.12,713,536,16949,1523,1971,459,30,13,10,7,7,526,21505
2005,48540,Counted,Manual count,London,Hackney,A1200,PA,532840,183000,Vestry St,B102,0.9,0.56,596,1464,11246,919,2215,438,18,19,11,10,4,500,16344
2005,48543,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A501,PA,532467,182779,LA Boundary,A1200,0.5,0.31,2188,3677,20272,811,5222,1397,245,217,31,43,45,1978,31960
2005,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536000,184140,A1205,A106 Wick Rd,1.1,0.68,81,463,9621,95,2113,336,92,137,13,2,1,581,12873
2005,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534848,183562,LA Boundary,Victoria Park Road,0.1,0.06,949,1034,13030,2139,2937,769,89,52,54,21,37,1022,20162
2005,57754,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536538,184718,A106 Victoria Park Rd,A12,0.2,0.12,458,519,28094,912,5474,995,95,393,121,58,91,1753,36752
2005,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533265,182510,A1202 Great Eastern St,A5201,0.3,0.19,514,637,7074,856,1685,228,27,20,11,9,7,302,10554
2005,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533610,186380,Evering Road,Rectory Road,0.7,0.43,416,466,9076,728,2441,399,55,14,9,7,13,497,13208
2005,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PA,535710,183850,LA Boundary,A106,0.2,0.12,514,256,10254,311,1810,256,45,26,1,2,0,330,12961
2005,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PA,536830,184630,A106,LA Boundary,0.3,0.19,331,182,7769,251,1333,302,83,76,9,14,50,534,10069
2005,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,537400,185480,A106,LA Boundary,0.1,0.06,0,1561,71323,316,8147,3661,468,724,181,458,355,5847,87194
2005,73563,Counted,Dependent on a neighbouring counted link,London,Hackney,A503,PA,532736,187950,A107,LA Boundary,0.1,0.06,636,1319,20753,766,4280,1000,154,220,47,60,84,1565,28683
2005,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532360,186640,LA boundary,A503,2.3,1.43,891,638,18978,525,2920,482,65,56,1,2,11,617,23678
2005,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PA,533505,182140,LA Boundary,A10,0.1,0.06,861,2102,20324,259,5773,1241,154,145,60,70,70,1740,30198
2005,73566,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1209,PA,533545,182280,A10,LA Boundary,0.1,0.06,2223,1346,12591,463,2733,612,31,63,3,4,3,716,17849
2005,74529,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,536820,184500,A106,LA Boundary,0.4,0.25,0,2190,66745,235,14526,3668,487,780,204,226,470,5835,89531
2005,74530,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PA,536692,185063,A106,A106,1.1,0.68,0,2971,72019,307,12595,2505,342,634,96,250,158,3985,91877
2005,74906,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536325,184749,Victoria Park Road,Cassland Road,0.2,0.12,212,693,32300,979,4957,905,116,395,42,28,23,1509,40438
2005,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,537470,185700,A12,LA Boundary,0.4,0.25,375,466,17968,543,4427,1410,184,241,49,57,191,2132,25536
2005,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,185100,Graham Road,Dalston Lane,0.3,0.19,386,54,686,1445,123,70,3,1,3,0,0,77,2385
2006,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533470,182230,A1202,A1209,0.1,0.06,2657,1858,20701,2090,6278,688,66,64,45,12,5,880,31807
2006,6629,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534880,186000,Downs Rd,Lea Bridge Rd,0.3,0.19,725,678,22890,2555,3762,816,80,75,26,79,31,1107,30992
2006,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532000,187600,A503,LA Boundary,0.4,0.25,2985,1361,24518,1308,4499,458,36,26,22,24,6,572,32258
2006,6634,Counted,Manual count,London,Hackney,A107,PA,533000,187960,A503,LA Boundary,1,0.62,240,411,11710,986,3268,366,37,53,6,13,6,481,16856
2006,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533330,182670,A1202,A10/A1208,0.2,0.12,1951,2193,14185,945,4812,618,64,67,12,3,4,768,22903
2006,8064,Counted,Manual count,London,Hackney,A102,PA,536000,185157,A106,A107,1.6,0.99,625,794,22270,1487,5155,488,65,139,14,37,15,758,30464
2006,8475,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,532929,182545,A501,A1202,0.2,0.12,7902,6895,35043,572,9733,1816,168,328,28,38,29,2407,54650
2006,16176,Counted,Manual count,London,Hackney,A10,PA,533540,185000,A104,Evering Rd,1.3,0.81,1157,1101,10998,1245,3122,871,78,24,2,10,4,989,17455
2006,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533980,184900,A1207,A107,0.9,0.56,1602,760,19918,893,2240,353,17,19,8,4,12,413,24224
2006,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534860,184000,A106,A106,0.5,0.31,828,824,17323,2391,4195,706,61,103,17,8,10,905,25638
2006,17689,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533150,182610,A1202,A1202,0.3,0.19,3654,3961,21352,581,3238,671,193,132,38,16,9,1059,30191
2006,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534800,185199,A104,A107 Mare St,0.3,0.19,400,233,8441,1889,1110,177,8,24,9,9,2,229,11902
2006,18336,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533650,187000,A10 Rectory Rd,A107 Clapton Common,1.1,0.68,1018,1316,17258,2017,3792,803,48,39,38,17,6,951,25334
2006,18456,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532740,182750,City Road,Vestry Srreet,0.3,0.19,2047,1590,8940,548,1876,250,15,31,6,2,3,307,13261
2006,26182,Counted,Manual count,London,Hackney,A10,PA,533450,182500,A1209,A1208/A5201,0.4,0.25,1979,1381,9095,1298,3442,394,59,58,23,31,16,581,15797
2006,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.8,0.5,655,677,30738,872,4995,601,63,21,12,14,21,732,38014
2006,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535050,185300,A107 Mare St,A102,0.3,0.19,1755,295,9809,2889,1791,241,14,5,21,13,0,294,15078
2006,27239,Counted,Manual count,London,Hackney,A503,PA,532000,187400,A1201,A105,0.9,0.56,1049,1844,16715,1682,4701,896,136,196,50,53,54,1385,26327
2006,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PA,536654,184727,A12,A12/A115,0.1,0.06,595,564,29176,996,5803,946,89,396,118,56,106,1711,38250
2006,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533360,182270,A10,A1202 Curtain Rd,0.3,0.19,1460,2477,25667,255,6118,1119,130,130,68,51,30,1528,36045
2006,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532700,182820,City Road,East Road,0.3,0.19,421,813,4067,399,1127,151,22,17,3,3,5,201,6607
2006,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533500,184780,LA Boundary,A10 Kingsland High St,0.1,0.06,1912,1111,11847,1216,2400,464,45,169,15,9,19,721,17295
2006,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533680,188000,A107,LA Boundary,0.3,0.19,312,792,29141,1916,4541,1117,85,42,30,18,52,1344,37734
2006,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533430,182100,LA Boundary,A1202 Commercial Street,0.2,0.12,3889,2700,11831,2489,3411,447,29,18,4,4,4,506,20937
2006,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534730,185500,A107,A107,0.8,0.5,372,710,13132,718,2453,347,88,32,8,4,4,483,17496
2006,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,183720,A107,A1205,0.9,0.56,278,800,8092,172,1773,258,56,97,8,5,0,424,11261
2006,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534550,187000,A104 roundabout,A10,2.2,1.37,491,552,18412,1318,3779,501,78,48,18,8,12,665,24726
2006,36669,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,184500,Well St,Graham Rd,0.8,0.5,2051,495,14668,2245,2709,460,44,12,9,11,13,549,20666
2006,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534874,185000,A1207,A104,0.4,0.25,833,400,13637,1940,1631,321,48,7,16,8,31,431,18039
2006,38267,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533124,182475,A1202 Curtain Rd,A5201,0.4,0.25,1498,2612,27383,53,5181,1599,138,135,20,56,49,1997,37226
2006,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533950,186110,A10 Stoke Newington High St,B111,1,0.62,1590,1019,15289,521,4125,763,59,63,2,10,17,914,21868
2006,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PA,534000,184800,B108,A107,1,0.62,317,462,7459,1083,1686,392,57,157,6,8,7,627,11317
2006,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533480,184000,A1208/A5201,A104,2.1,1.3,2552,578,13653,1093,1793,565,57,16,5,9,8,660,17777
2006,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533700,184800,A10,A1207,0.4,0.25,1187,827,12598,1980,2379,509,114,86,37,22,16,784,18568
2006,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,184140,A107,A102,1.5,0.93,833,485,8678,486,1837,403,41,157,5,28,13,647,12133
2006,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535000,185740,A102,A104,0.6,0.37,261,231,11305,752,1789,355,24,41,30,24,31,505,14582
2006,47247,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532500,187730,A105,A107,0.8,0.5,975,1442,33921,1585,6013,951,103,194,64,41,96,1449,44410
2006,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536805,185028,A12/A115,A12,1,0.62,632,392,8308,869,907,175,36,60,17,5,16,309,10785
2006,48418,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.2,0.12,926,583,17602,1663,2090,437,28,13,9,7,8,502,22440
2006,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532840,183000,Vestry St,B102,0.9,0.56,775,1594,11680,1005,2347,417,16,20,11,10,5,479,17105
2006,48543,Counted,Manual count,London,Hackney,A501,PA,532467,182779,LA Boundary,A1200,0.5,0.31,1155,1984,21485,848,6500,1424,201,142,15,74,72,1928,32745
2006,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536000,184140,A1205,A106 Wick Rd,1.1,0.68,106,504,9992,103,2240,319,86,138,13,2,2,560,13399
2006,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534848,183562,LA Boundary,Victoria Park Road,0.1,0.06,1231,1125,13531,2335,3114,731,82,53,53,21,43,983,21088
2006,57754,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536538,184718,A106 Victoria Park Rd,A12,0.2,0.12,594,564,29176,997,5803,946,89,395,118,56,106,1710,38250
2006,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533265,182510,A1202 Great Eastern St,A5201,0.3,0.19,667,693,7347,935,1786,217,25,20,10,9,8,289,11050
2006,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533610,186380,Evering Road,Rectory Road,0.7,0.43,541,507,9425,795,2587,379,51,14,9,7,15,475,13789
2006,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PA,535710,183850,LA Boundary,A106,0.2,0.12,667,279,10649,340,1919,243,41,27,1,2,0,314,13501
2006,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PA,536830,184630,A106,LA Boundary,0.3,0.19,430,198,8068,274,1413,288,77,77,9,14,58,523,10476
2006,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,537400,185480,A106,LA Boundary,0.1,0.06,0,3020,64602,746,17849,2921,311,739,152,650,404,5177,91394
2006,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532736,187950,A107,LA Boundary,0.1,0.06,826,1435,21553,836,4537,951,142,221,46,58,98,1516,29877
2006,73564,Counted,Manual count,London,Hackney,A105,PA,532360,186640,LA boundary,A503,2.3,1.43,1169,1155,19741,700,4237,546,26,42,8,3,0,625,26458
