Year,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2004,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533450,182500,A1209,A1208/A5201,0.25,101.7,119.44,1020.58,149.1,285.01,39.75,6.09,4,0.82,2.91,2.64,56.22,1630.34
2004,26646,Counted,Manual count,London,Hackney,A104,PU,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.5,71.14,113.53,5494.88,149.55,853.1,111.89,12.37,3.46,2.73,3.09,3.27,136.82,6747.88
2004,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535050,185300,A107 Mare St,A102,0.19,71.36,18.56,657.57,185.85,114.69,16.78,1.09,0.34,1.77,1.09,0,21.08,997.75
2004,27239,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532000,187400,A1201,A105,0.56,73.48,208.57,4047.13,288.39,866,185.64,21.49,30.7,8.39,8.6,16.78,271.61,5681.7
2004,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PU,536654,184727,A12,A12/A115,0.06,8.07,11.83,651.95,21.38,123.88,21.99,2.18,8.26,3.32,1.61,2.09,39.46,848.49
2004,28212,Counted,Manual count,London,Hackney,A1202,PU,533360,182270,A10,A1202 Curtain Rd,0.19,59.49,155.76,1720.61,16.37,391.83,78.05,9.62,8.19,5.8,4.43,1.77,107.87,2392.43
2004,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532700,182820,City Road,East Road,0.19,17.12,51.1,272.63,25.65,72.18,10.51,1.64,1.09,0.27,0.27,0.27,14.05,435.63
2004,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533500,184780,LA Boundary,A10 Kingsland High St,0.06,25.95,23.29,264.72,26.06,51.22,10.78,1.09,3.53,0.41,0.27,0.39,16.47,381.75
2004,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533680,188000,A107,LA Boundary,0.19,12.69,49.81,1953.46,123.22,290.78,77.91,6.28,2.59,2.52,1.5,3.07,93.88,2511.15
2004,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533430,182100,LA Boundary,A1202 Commercial Street,0.12,137.59,115.53,521.34,101.61,110.03,20.15,1.41,0.73,0.27,0.27,0.18,23.02,871.53
2004,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,534730,185500,A107,A107,0.5,40.57,118.99,2347.54,123.17,419,64.41,17.1,5.28,2,0.91,0.73,90.42,3099.12
2004,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,183720,A107,A1205,0.56,33.98,150.85,1627.41,33.16,340.59,54.04,12.28,18.22,2.05,1.43,0,88.01,2240.01
2004,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534550,187000,A104 roundabout,A10,1.37,180.12,137.59,9629.31,425.28,1443.95,281.18,25.52,16.01,4.5,13.51,10.01,350.73,11986.86
2004,36669,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534950,184500,Well St,Graham Rd,0.5,59.13,58.95,2660.29,421.73,516.7,57.49,8.37,2.55,2,0.36,2.37,73.14,3730.81
2004,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534874,185000,A1207,A104,0.25,45.21,33.57,1218.98,166.47,139.36,29.84,4.73,0.55,1.82,1,2.46,40.39,1598.78
2004,38267,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533124,182475,A1202 Curtain Rd,A5201,0.25,71.96,216.41,1757.33,4.37,630.6,95.88,13.65,16.1,5.37,7.73,5.37,144.09,2752.81
2004,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533950,186110,A10 Stoke Newington High St,B111,0.62,215.6,213.55,3416.33,111.66,880.58,177.39,14.33,13.19,0.68,2.96,3.41,211.96,4834.08
2004,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PU,534000,184800,B108,A107,0.62,42.98,96.88,1666.77,232.2,360.01,90.97,14.1,32.75,1.36,2.5,1.14,142.82,2498.68
2004,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533480,184000,A1208/A5201,A104,1.3,318.07,220.17,5548.59,495.73,1354.43,300.88,16.72,27.22,4.78,13.37,10.51,373.47,7992.4
2004,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533700,184800,A10,A1207,0.25,64.41,69.32,1126.1,169.84,203.22,47.3,11.19,7.28,4.18,2.37,1.27,73.59,1642.08
2004,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,184140,A107,A102,0.93,123.49,81.19,3779.41,221.4,566.28,125.54,15.01,39.23,3.07,1.36,0.34,184.55,4832.83
2004,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535000,185740,A102,A104,0.37,21.15,28.93,1515.58,96.75,229.1,49.4,3.55,5.19,5.05,4.23,3.68,71.09,1941.45
2004,47247,Counted,Manual count,London,Hackney,A503,PU,532500,187730,A105,A107,0.5,105.89,241.79,6063.98,271.81,1026.86,177.03,20.2,32.38,14.19,9.64,15.1,268.54,7872.98
2004,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536805,185028,A12/A115,A12,0.62,85.74,82.1,1856.44,186.26,193.54,40.48,8.87,12.51,4.78,1.59,3.18,71.41,2389.75
2004,48418,Counted,Manual count,London,Hackney,A10,PU,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.12,25.11,24.47,786.65,71.32,89.19,20.33,1.36,0.55,0.55,0.41,0.32,23.52,995.15
2004,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532840,183000,Vestry St,B102,0.56,257.69,226.38,2424.02,195.26,596.64,90.47,9.01,3.48,6.35,2.87,5.53,117.69,3559.99
2004,48543,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A501,PU,532467,182779,LA Boundary,A1200,0.31,192.74,419.37,2352.22,95.06,590.96,154.53,27.86,22.74,4.21,5.91,5.23,220.49,3678.09
2004,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536000,184140,A1205,A106 Wick Rd,0.68,15.76,116.08,2456.11,24.27,525.84,81.55,23.02,31.52,4,0.75,0.25,141.09,3263.39
2004,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534848,183562,LA Boundary,Victoria Park Road,0.06,16.69,23.58,302.36,50.08,66.45,17.01,2.02,1.11,1.48,0.59,0.84,23.06,465.53
2004,57754,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536538,184718,A106 Victoria Park Rd,A12,0.12,16.1,23.65,1303.9,42.76,247.75,43.98,4.32,16.51,6.64,3.23,4.18,78.87,1696.93
2004,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533265,182510,A1202 Great Eastern St,A5201,0.19,27.15,43.53,492.46,60.11,114.42,15.15,1.84,1.23,0.89,0.75,0.48,20.33,730.84
2004,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533610,186380,Evering Road,Rectory Road,0.43,51.42,74.5,1474.31,119.4,386.69,61.77,8.76,2.07,1.75,1.27,2.07,77.69,2132.58
2004,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PU,535710,183850,LA Boundary,A106,0.12,18.1,11.69,475.9,14.55,81.92,11.28,2.05,1.09,5.00E-02,9.00E-02,0,14.55,598.62
2004,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PU,536830,184630,A106,LA Boundary,0.19,17.53,12.49,540.83,17.67,90.47,20.13,5.66,4.78,0.75,1.16,3.41,35.89,697.34
2004,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PU,537400,185480,A106,LA Boundary,0.06,0.59,36.25,1465.78,6.85,230.67,48.76,4.94,11.3,5.89,9.51,8.51,88.9,1828.45
2004,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532736,187950,A107,LA Boundary,0.06,8.21,24.79,447.86,11.69,100.91,18.22,2.5,2.96,2.32,1.64,3,30.63,615.88
2004,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532360,186640,LA boundary,A503,1.43,360.92,334.76,10129.78,282.98,1519.52,245.32,34,27.2,0.52,1.05,5.75,313.84,12580.89
2004,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PU,533505,182140,LA Boundary,A10,0.06,11.8,30.68,511.18,5.78,100.79,18.1,1.66,1.39,2.05,1.93,1.27,26.4,674.83
2004,73566,Counted,Dependent on a neighbouring counted link,London,Hackney,A1209,PU,533545,182280,A10,LA Boundary,0.06,39.16,30.7,292.19,10.85,61.84,13.53,0.71,1.32,9.00E-02,9.00E-02,7.00E-02,15.81,411.38
2004,74529,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PU,536820,184500,A106,LA Boundary,0.25,0,135.45,6938,43.48,1288.94,205.95,39.94,83.05,45.58,82.6,86.6,543.72,8949.6
2004,74530,Counted,Manual count,London,Hackney,A12,PU,536692,185063,A106,A106,0.68,0,745.49,18384.56,78.8,3135.31,609.65,85.31,146.1,29.02,76.55,40.03,986.65,23330.8
2004,74906,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536325,184749,Victoria Park Road,Cassland Road,0.12,7.5,31.61,1499.12,45.85,224.37,40.07,5.28,16.56,2.37,1.55,1.14,66.95,1867.91
2004,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,537470,185700,A12,LA Boundary,0.25,26.47,42.39,1667.91,50.85,400.72,124.72,16.65,20.2,5.46,6.37,17.56,190.94,2352.82
2004,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534950,185100,Graham Road,Dalston Lane,0.19,20.4,3.68,47.76,101.52,8.39,4.71,0.2,7.00E-02,0.2,0,0,5.19,166.54
2005,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533470,182230,A1202,A1209,0.06,46.4,38.71,452.08,43.39,134.31,16.42,1.61,1.45,1.04,0.27,9.00E-02,20.89,689.38
2005,6629,Counted,Manual count,London,Hackney,A104,PU,534880,186000,Downs Rd,Lea Bridge Rd,0.19,38.03,42.39,1499.67,159.21,241.54,58.31,5.85,5.1,1.84,5.58,1.84,78.52,2021.34
2005,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532000,187600,A503,LA Boundary,0.25,208.48,113.49,2141.72,108.68,385.02,43.64,3.63,2.27,2.09,2.36,0.54,54.52,2803.44
2005,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,533000,187960,A503,LA Boundary,0.62,29.71,42.18,2667.4,191.65,432.51,64.41,5.22,2.72,3.63,1.36,4.08,81.42,3415.16
2005,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533330,182670,A1202,A10/A1208,0.12,68.13,91.4,619.57,39.24,205.89,29.44,3.18,2.99,0.59,0.14,0.14,36.47,992.57
2005,8064,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A102,PU,536000,185157,A106,A107,0.99,176.36,190.51,7342.53,460.13,1382.94,166.2,23.22,25.04,13.79,8.71,13.43,250.39,9626.5
2005,8475,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,532929,182545,A501,A1202,0.12,276.06,287.4,1530.54,23.77,416.5,86.55,8.21,14.79,1.36,1.81,1.13,113.85,2372.06
2005,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533540,185000,A104,Evering Rd,0.81,249.73,197.25,4138.09,268.6,816.71,118.53,16.51,8.26,4.72,5.01,4.13,157.15,5577.79
2005,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533980,184900,A1207,A107,0.56,251.68,142.68,3914.62,166.77,431.31,75.73,3.67,3.88,1.84,0.82,2.04,87.98,4743.35
2005,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534860,184000,A106,A106,0.31,72.35,85.84,1891.63,248.23,448.84,84.03,7.48,11.68,1.93,1.13,0.91,107.16,2781.71
2005,17689,Counted,Manual count,London,Hackney,A5201,PU,533150,182610,A1202,A1202,0.19,191.4,247.67,1398.97,36.27,207.86,47.97,14.15,8.91,2.65,1.09,0.48,75.25,1966.02
2005,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534800,185199,A104,A107 Mare St,0.19,20.96,14.56,553.03,117.64,71.17,12.66,0.61,1.63,0.61,0.61,0.14,16.26,772.66
2005,18336,Counted,Manual count,London,Hackney,A10,PU,533650,187000,A10 Rectory Rd,A107 Clapton Common,0.68,195.59,301.62,4145.62,460.79,892.39,210.56,12.97,9.73,9.73,4.49,1.5,248.98,6049.4
2005,18456,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532740,182750,City Road,Vestry Srreet,0.19,107.23,99.41,585.76,34.16,120.36,17.89,1.09,2.11,0.41,0.14,0.2,21.84,861.52
2005,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533450,182500,A1209,A1208/A5201,0.25,131,118.75,997.47,144.34,285.59,40.73,6.08,4.26,0.73,2.36,2.63,56.79,1602.94
2005,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.5,91.63,112.86,5370.09,144.79,855.13,114.67,12.34,3.81,2.18,2.54,3.27,138.8,6621.67
2005,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535050,185300,A107 Mare St,A102,0.19,91.92,18.51,642.64,179.97,114.99,17.15,1.09,0.34,1.5,0.95,0,21.02,977.12
2005,27239,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532000,187400,A1201,A105,0.56,94.51,207.39,3955.24,279.24,867.92,190.24,21.43,33.07,7.14,7.14,16.33,275.36,5585.14
2005,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PU,536654,184727,A12,A12/A115,0.06,10.39,11.77,637.17,20.68,124.15,22.54,2.18,8.94,2.74,1.32,2.06,39.78,833.56
2005,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533360,182270,A10,A1202 Curtain Rd,0.19,76.55,154.86,1681.61,15.92,392.73,79.95,9.59,8.85,4.76,3.61,1.7,108.46,2353.58
2005,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532700,182820,City Road,East Road,0.19,22.05,50.83,266.45,24.83,72.33,10.75,1.63,1.16,0.27,0.2,0.27,14.29,428.72
2005,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533500,184780,LA Boundary,A10 Kingsland High St,0.06,33.39,23.16,258.73,25.22,51.35,11.05,1.11,3.81,0.34,0.23,0.39,16.92,375.38
2005,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533680,188000,A107,LA Boundary,0.19,16.33,49.53,1909.21,119.34,291.48,79.88,6.26,2.86,2.04,1.22,3.06,95.32,2464.89
2005,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533430,182100,LA Boundary,A1202 Commercial Street,0.12,154.68,109.14,521.51,100.61,122.47,22.14,1.5,0.86,0.23,0.18,0.18,25.08,878.81
2005,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,534730,185500,A107,A107,0.5,52.07,118.3,2294.31,119.21,420.03,66.04,17.06,5.81,1.45,0.91,0.73,91.99,3043.84
2005,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,183720,A107,A1205,0.56,43.68,150.03,1590.51,32.05,341.49,55.52,12.25,19.6,1.84,1.02,0,90.22,2204.3
2005,36668,Counted,Manual count,London,Hackney,A107,PU,534550,187000,A104 roundabout,A10,1.37,188.61,253.47,8846.08,602.25,1778.3,262.45,41.91,23.95,8.98,3.99,4.99,346.28,11826.38
2005,36669,Counted,Manual count,London,Hackney,A107,PU,534950,184500,Well St,Graham Rd,0.5,286.68,82.37,2562.66,372.86,463.58,87.64,8.53,2.18,1.81,2,2.18,104.33,3585.81
2005,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534874,185000,A1207,A104,0.25,58.15,33.39,1191.34,161.21,139.62,30.57,4.72,0.64,1.45,0.91,2.36,40.64,1566.19
2005,38267,Counted,Manual count,London,Hackney,A1202,PU,533124,182475,A1202 Curtain Rd,A5201,0.25,104.69,217.82,2392.02,4.35,443.35,152.41,13.52,12.16,1.81,5.26,3.81,188.97,3246.51
2005,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533950,186110,A10 Stoke Newington High St,B111,0.62,277.6,212.29,3338.96,108.18,882.71,181.89,14.29,14.29,0.68,2.49,3.4,217.05,4759.18
2005,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PU,534000,184800,B108,A107,0.62,55.34,96.16,1629.11,224.76,360.84,93.21,14.06,35.61,1.36,2.04,1.13,147.42,2458.29
2005,46189,Counted,Manual count,London,Hackney,A10,PU,533480,184000,A1208/A5201,A104,1.3,936.37,252.91,6261.19,476.76,805.39,282.91,29.53,7.14,2.38,4.29,3.81,330.06,8126.31
2005,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533700,184800,A10,A1207,0.25,82.92,68.95,1100.53,164.48,203.67,48.54,11.16,7.8,3.45,2,1.18,74.12,1611.73
2005,46659,Counted,Manual count,London,Hackney,A106,PU,535000,184140,A107,A102,0.93,218.07,151.73,2842.72,151.39,589.57,144.25,15.31,53.07,1.7,9.87,4.08,228.27,3963.68
2005,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535000,185740,A102,A104,0.37,27.35,28.85,1481.37,93.76,229.57,50.76,3.54,5.44,4.22,3.54,3.67,71.17,1904.72
2005,47247,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532500,187730,A105,A107,0.5,136.26,240.41,5926.39,263.09,1029.31,181.26,20.32,35.02,11.61,7.8,15.06,271.07,7730.27
2005,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536805,185028,A12/A115,A12,0.62,110.45,81.65,1814.18,180.53,194.14,41.73,8.85,13.61,3.86,1.36,3.18,72.58,2343.08
2005,48418,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.12,32.34,24.31,768.81,69.08,89.4,20.82,1.36,0.59,0.45,0.32,0.32,23.86,975.47
2005,48540,Counted,Manual count,London,Hackney,A1200,PU,532840,183000,Vestry St,B102,0.56,121.66,298.83,2295.54,187.59,452.13,89.4,3.67,3.88,2.25,2.04,0.82,102.06,3336.14
2005,48543,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A501,PU,532467,182779,LA Boundary,A1200,0.31,248.12,416.97,2298.85,91.97,592.18,158.42,27.78,24.61,3.52,4.88,5.1,224.31,3624.27
2005,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536000,184140,A1205,A106 Wick Rd,0.68,20.21,115.51,2400.25,23.7,527.15,83.83,22.95,34.18,3.24,0.5,0.25,144.95,3211.56
2005,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534848,183562,LA Boundary,Victoria Park Road,0.06,21.52,23.45,295.52,48.51,66.61,17.44,2.02,1.18,1.22,0.48,0.84,23.18,457.28
2005,57754,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536538,184718,A106 Victoria Park Rd,A12,0.12,20.77,23.54,1274.35,41.37,248.3,45.13,4.31,17.83,5.49,2.63,4.13,79.52,1667.07
2005,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533265,182510,A1202 Great Eastern St,A5201,0.19,34.97,43.34,481.32,58.24,114.65,15.51,1.84,1.36,0.75,0.61,0.48,20.55,718.1
2005,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533610,186380,Evering Road,Rectory Road,0.43,66.04,73.98,1440.91,115.58,387.53,63.35,8.73,2.22,1.43,1.11,2.06,78.9,2096.91
2005,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PU,535710,183850,LA Boundary,A106,0.12,23.32,11.61,465.12,14.11,82.1,11.61,2.04,1.18,5.00E-02,9.00E-02,0,14.97,587.91
2005,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PU,536830,184630,A106,LA Boundary,0.19,22.52,12.38,528.6,17.08,90.7,20.55,5.65,5.17,0.61,0.95,3.4,36.33,685.1
2005,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PU,537400,185480,A106,LA Boundary,0.06,0,35.4,1617.61,7.17,184.77,83.03,10.61,16.42,4.11,10.39,8.05,132.61,1977.56
2005,73563,Counted,Dependent on a neighbouring counted link,London,Hackney,A503,PU,532736,187950,A107,LA Boundary,0.06,14.42,29.91,470.68,17.37,97.07,22.68,3.49,4.99,1.07,1.36,1.91,35.49,650.53
2005,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532360,186640,LA boundary,A503,1.43,464.78,332.81,9899.7,273.86,1523.19,251.43,33.91,29.21,0.52,1.04,5.74,321.85,12351.42
2005,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PU,533505,182140,LA Boundary,A10,0.06,19.53,47.67,460.95,5.87,130.93,28.15,3.49,3.29,1.36,1.59,1.59,39.46,684.89
2005,73566,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1209,PU,533545,182280,A10,LA Boundary,0.06,50.42,30.53,285.56,10.5,61.98,13.88,0.7,1.43,7.00E-02,9.00E-02,7.00E-02,16.24,404.82
2005,74529,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PU,536820,184500,A106,LA Boundary,0.25,0,198.68,6055.12,21.32,1317.8,332.76,44.18,70.76,18.51,20.5,42.64,529.35,8122.27
2005,74530,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PU,536692,185063,A106,A106,0.68,0,741.21,17967.34,76.59,3142.21,624.95,85.32,158.17,23.95,62.37,39.42,994.18,22921.52
2005,74906,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536325,184749,Victoria Park Road,Cassland Road,0.12,9.62,31.43,1465.13,44.41,224.85,41.05,5.26,17.92,1.91,1.27,1.04,68.45,1834.27
2005,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,537470,185700,A12,LA Boundary,0.25,34.02,42.28,1630.06,49.26,401.62,127.92,16.69,21.86,4.45,5.17,17.33,193.42,2316.63
2005,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534950,185100,Graham Road,Dalston Lane,0.19,26.26,3.67,46.68,98.32,8.37,4.76,0.2,7.00E-02,0.2,0,0,5.24,162.28
2006,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533470,182230,A1202,A1209,0.06,60.26,42.14,469.5,47.4,142.39,15.6,1.5,1.45,1.02,0.27,0.11,19.96,721.38
2006,6629,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,534880,186000,Downs Rd,Lea Bridge Rd,0.19,49.33,46.13,1557.44,173.84,255.97,55.52,5.44,5.1,1.77,5.38,2.11,75.32,2108.7
2006,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532000,187600,A503,LA Boundary,0.25,270.8,123.47,2224.28,118.66,408.15,41.55,3.27,2.36,2,2.18,0.54,51.89,2926.45
2006,6634,Counted,Manual count,London,Hackney,A107,PU,533000,187960,A503,LA Boundary,0.62,54.43,93.21,2655.83,223.63,741.18,83.01,8.39,12.02,1.36,2.95,1.36,109.09,3822.95
2006,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533330,182670,A1202,A10/A1208,0.12,88.5,99.47,643.43,42.87,218.27,28.03,2.9,3.04,0.54,0.14,0.18,34.84,1038.88
2006,8064,Counted,Manual count,London,Hackney,A102,PU,536000,185157,A106,A107,0.99,226.8,288.13,8081.36,539.6,1870.65,177.09,23.59,50.44,5.08,13.43,5.44,275.06,11054.8
2006,8475,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,532929,182545,A501,A1202,0.12,358.44,312.76,1589.55,25.95,441.49,82.37,7.62,14.88,1.27,1.72,1.32,109.18,2478.93
2006,16176,Counted,Manual count,London,Hackney,A10,PU,533540,185000,A104,Evering Rd,0.81,341.13,324.62,3242.66,367.08,920.49,256.81,23,7.08,0.59,2.95,1.18,291.6,5146.44
2006,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533980,184900,A1207,A107,0.56,327,155.13,4065.67,182.28,457.23,72.05,3.47,3.88,1.63,0.82,2.45,84.3,4944.61
2006,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534860,184000,A106,A106,0.31,93.9,93.44,1964.43,271.14,475.71,80.06,6.92,11.68,1.93,0.91,1.13,102.63,2907.36
2006,17689,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533150,182610,A1202,A1202,0.19,248.62,269.51,1452.79,39.53,220.31,45.65,13.13,8.98,2.59,1.09,0.61,72.05,2054.2
2006,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534800,185199,A104,A107 Mare St,0.19,27.22,15.85,574.33,128.53,75.52,12.04,0.54,1.63,0.61,0.61,0.14,15.58,809.81
2006,18336,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533650,187000,A10 Rectory Rd,A107 Clapton Common,0.68,253.97,328.32,4305.54,503.2,946.03,200.33,11.98,9.73,9.48,4.24,1.5,237.26,6320.34
2006,18456,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532740,182750,City Road,Vestry Srreet,0.19,139.28,108.18,608.28,37.29,127.64,17.01,1.02,2.11,0.41,0.14,0.2,20.89,902.28
2006,26182,Counted,Manual count,London,Hackney,A10,PU,533450,182500,A1209,A1208/A5201,0.25,179.54,125.28,825.1,117.75,312.26,35.74,5.35,5.26,2.09,2.81,1.45,52.71,1433.11
2006,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.5,118.84,122.84,5577.11,158.22,906.29,109.05,11.43,3.81,2.18,2.54,3.81,132.81,6897.28
2006,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535050,185300,A107 Mare St,A102,0.19,119.41,20.07,667.41,196.57,121.86,16.4,0.95,0.34,1.43,0.88,0,20,1025.91
2006,27239,Counted,Manual count,London,Hackney,A503,PU,532000,187400,A1201,A105,0.56,214.12,376.4,3411.87,343.33,959.57,182.89,27.76,40.01,10.21,10.82,11.02,282.71,5373.88
2006,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PU,536654,184727,A12,A12/A115,0.06,13.49,12.79,661.71,22.59,131.61,21.46,2.02,8.98,2.68,1.27,2.4,38.81,867.51
2006,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533360,182270,A10,A1202 Curtain Rd,0.19,99.34,168.54,1746.39,17.35,416.27,76.14,8.85,8.85,4.63,3.47,2.04,103.97,2452.51
